ZB=F,EUR=X,CHFUSD,GLD
126.28125,1.00898,1.019036,159.63
125.53125,1.02155,1.010132,157.88
124.15625,1.02722,1.00547,155.48
124.65625,1.02986,1.00049,155.16
125.15625,1.03091,1.002406,155.99
124.5625,1.03008,1.002617,154.91
123.71875,1.0255,0.998592,152.98
123.375,1.02676,0.996343,153.42
123.5625,1.0156,1.00452,153.75
121.90625,1.0138,1.00636,151.69
120.4375,1.02391,0.995213,151.45
119.125,1.02261,0.996204,154.15
118.3125,1.01419,1.002125,153.65
120.0625,1.01148,1.0006,154.0
121.46875,1.00364,1.005359,154.98
122.34375,0.99089,1.015218,154.74
121.25,1.00323,1.009652,153.16
120.5,1.00452,1.003603,151.91
121.03125,1.0115,0.998592,153.46
120.71875,1.01236,1.0003,152.39
120.3125,1.01891,0.996731,151.81
119.4375,1.02568,0.986758,156.47
118.53125,1.00717,1.003271,155.85
119.9375,0.99814,1.011245,159.45
119.65625,0.99198,1.015796,158.65
124.125,0.99805,1.016777,163.48
123.8125,0.98114,1.036366,164.56
123.65625,0.96819,1.059266,164.92
124.53125,0.96906,1.06022,165.5
126.40625,0.96545,1.060547,165.12
125.84375,0.962,1.058896,163.92
125.4375,0.96509,1.04967,162.79
125.46875,0.96797,1.048955,161.88
126.625,0.97602,1.043373,162.07
127.625,0.96983,1.051425,163.08
127.59375,0.96079,1.06003,163.22
127.40625,0.96455,1.055543,161.93
126.71875,0.9666,1.053974,162.73
127.03125,0.96857,1.047878,164.81
129.5625,0.9592,1.059457,167.84
129.84375,0.94981,1.067931,167.26
128.875,0.94839,1.067863,164.39
130.46875,0.95266,1.061233,164.84
131.96875,0.9552,1.061537,166.33
131.03125,0.95118,1.063524,166.47
129.9375,0.947,1.068536,167.06
129.71875,0.95037,1.06953,165.68
131.25,0.94861,1.068673,168.51
131.15625,0.94103,1.076449,168.1
132.125,0.93665,1.081841,165.35
131.21875,0.9398,1.078004,166.79
129.84375,0.94473,1.069999,166.32
128.25,0.9421,1.076739,169.08
128.15625,0.941,1.079692,168.8
128.4375,0.9425,1.079564,166.76
127.15625,0.9431,1.074114,167.26
125.3125,0.93983,1.07295,168.67
124.90625,0.9401,1.076195,167.91
125.5,0.9408,1.077923,168.85
125.34375,0.93802,1.0836,169.64
126.21875,0.93653,1.082251,171.06
127.5,0.94815,1.068604,172.67
127.53125,0.94283,1.075743,170.52
129.21875,0.95037,1.06857,173.71
129.90625,0.93841,1.0789,174.1
128.21875,0.93169,1.085859,174.74
129.09375,0.93119,1.084316,174.62
130.65625,0.92885,1.074206,176.64
130.0,0.92079,1.078516,178.76
129.71875,0.92335,1.080625,177.59
132.0625,0.9265,1.084693,177.08
131.75,0.92611,1.091775,179.89
130.46875,0.92303,1.092299,179.29
129.84375,0.92038,1.087087,179.63
130.84375,0.9196,1.084987,180.28
130.8125,0.91843,1.084246,181.11
130.40625,0.91558,1.090548,179.47
130.15625,0.9179,1.08672,179.22
129.78125,0.91984,1.085941,178.76
129.875,0.9216,1.080754,179.41
131.65625,0.92073,1.091405,181.67
131.78125,0.90803,1.10222,177.9
130.0625,0.917,1.09505,173.46
129.0,0.92671,1.079529,173.82
128.40625,0.9319,1.077737,173.98
128.34375,0.93199,1.085011,174.41
127.875,0.9332,1.085882,173.03
126.9375,0.9309,1.084629,173.36
127.375,0.93653,1.082497,172.48
126.96875,0.93193,1.088589,172.61
126.21875,0.93147,1.085152,170.89
125.5625,0.9353,1.083001,170.75
125.78125,0.93758,1.079377,171.26
124.09375,0.9361,1.083212,170.62
124.5625,0.93879,1.078167,169.66
125.09375,0.94288,1.070572,169.57
123.875,0.94357,1.0640562,168.35
124.21875,0.94744,1.0678285,169.01
124.125,0.9424,1.0631738,169.78
123.1875,0.94542,1.06172,170.76
122.21875,0.9373,1.06443,170.66
123.84375,0.94342,1.061718,172.49
123.59375,0.94107,1.067464,171.62
124.0,0.9356,1.074472,168.62
124.1875,0.9478,1.061312,168.54
124.71875,0.94791,1.062846,170.2
128.03125,0.94476,1.071984,173.87
130.125,0.93601,1.08885,177.86
128.59375,0.9324,1.095901,176.83
130.21875,0.93217,1.093494,178.21
129.15625,0.94488,1.074079,178.57
131.28125,0.94214,1.076229,183.77
130.0,0.93643,1.079051,183.84
128.71875,0.93291,1.076195,180.37
129.03125,0.92814,1.085222,183.44
131.78125,0.91993,1.091084,185.74
132.34375,0.92293,1.091227,183.65
130.34375,0.9278,1.087075,181.95
129.9375,0.92532,1.092872,183.44
129.8125,0.92255,1.086484,182.53
130.15625,0.9222,1.089206,184.18
131.15625,0.91704,1.094835,183.22
131.9375,0.92564,1.089906,184.54
133.125,0.9164,1.095638,187.98
134.0625,0.9124,1.104484,187.83
134.09375,0.91715,1.103314,186.49
132.5625,0.91629,1.105864,185.11
132.375,0.92002,1.10034,186.28
132.15625,0.91596,1.107542,187.19
131.8125,0.9091,1.116354,189.72
130.71875,0.9046,1.124859,186.36
129.75,0.9102,1.117568,185.53
130.03125,0.9153,1.112954,186.25
129.71875,0.91113,1.116196,185.36
130.3125,0.91306,1.113958,186.09
129.90625,0.9115,1.120674,184.25
130.75,0.90973,1.121453,184.81
132.375,0.9042,1.127281,185.75
131.71875,0.91088,1.121302,184.74
130.40625,0.9052,1.122574,184.75
131.65625,0.90645,1.118718,184.8
129.65625,0.90819,1.117568,183.97
131.4375,0.91164,1.116233,187.52
131.875,0.90819,1.120762,189.11
132.125,0.90343,1.131964,190.44
130.96875,0.9072,1.129688,187.46
129.875,0.90755,1.12212,187.69
129.6875,0.90941,1.123709,189.02
130.6875,0.91202,1.123394,188.75
131.53125,0.91041,1.124493,187.13
130.71875,0.91641,1.118568,186.81
129.78125,0.92143,1.113115,187.21
129.125,0.91965,1.116744,184.87
128.78125,0.92033,1.115636,184.23
127.90625,0.92265,1.112666,181.84
127.15625,0.92804,1.105131,183.64
126.78125,0.92398,1.11335,183.21
126.9375,0.92498,1.113214,183.43
126.5625,0.92853,1.109496,181.95
125.53125,0.9296,1.106195,180.2
125.625,0.93245,1.104911,180.92
127.1875,0.93391,1.105632,182.04
128.0625,0.9317,1.103997,182.32
128.59375,0.935,1.099034,183.76
127.6875,0.9293,1.104252,181.05
127.6875,0.9347,1.099239,182.14
127.71875,0.93355,1.103875,182.34
126.3125,0.93475,1.102378,180.15
127.46875,0.93393,1.099457,182.53
127.34375,0.92741,1.112718,182.04
126.96875,0.93015,1.107175,181.88
126.0625,0.92911,1.100958,180.54
126.9375,0.92684,1.104655,180.64
127.75,0.92225,1.111012,181.91
127.34375,0.91358,1.121529,181.63
128.25,0.91539,1.116346,179.75
127.8125,0.91572,1.113995,179.49
127.0,0.9097,1.120699,177.71
127.90625,0.9125,1.117468,178.2
128.09375,0.91687,1.116346,178.51
127.5625,0.91655,1.116557,177.69
128.25,0.91264,1.118881,177.28
126.15625,0.9161,1.11525,177.09
126.90625,0.92013,1.112174,178.27
126.625,0.9168,1.117319,178.47
125.25,0.9187,1.115275,177.84
124.03125,0.9211,1.112941,177.31
123.75,0.91822,1.116969,178.64
124.0625,0.9116,1.124986,178.78
124.375,0.9086,1.129778,179.45
125.78125,0.90793,1.137967,181.88
127.0,0.8973,1.153922,182.01
126.4375,0.89099,1.163982,181.43
126.5625,0.89065,1.160227,181.56
126.78125,0.88987,1.162318,183.64
127.6875,0.89056,1.165977,183.67
126.1875,0.89244,1.165569,182.74
126.375,0.8979,1.154388,182.18
126.15625,0.89885,1.154414,181.4
125.53125,0.9039,1.149571,182.41
126.1875,0.90494,1.156698,183.3
123.875,0.90266,1.160712,180.42
124.25,0.91085,1.150947,181.86
124.4375,0.90709,1.149663,182.35
122.97,0.90929,1.15,180.46
122.28,0.90844,1.15,179.6
120.34,0.91373,1.14,179.54
122.0,0.91311,1.14,180.19
121.56,0.90887,1.14,179.78
122.44,0.90883,1.15,178.64
122.75,0.9125,1.14,177.79
121.69,0.91094,1.14,177.6
120.75,0.91061,1.14,177.6
120.69,0.91371,1.14,177.06
120.09,0.9166,1.14,176.59
119.38,0.91708,1.14,175.57
118.66,0.91955,1.14,175.3
119.22,0.91957,1.14,175.33
117.88,0.91949,1.13,175.81
118.34,0.91757,1.14,176.1
120.22,0.92194,1.14,177.89
119.84,0.92032,1.14,177.85
119.75,0.926,1.13,177.62
119.94,0.92615,1.13,178.13
121.09,0.92374,1.13,179.87
121.13,0.92003,1.14,180.32
121.56,0.9147,1.14,180.02
120.25,0.92216,1.13,180.11
119.03,0.9264,1.13,178.64
119.13,0.9323,1.12,177.83
119.28,0.93247,1.12,178.02
119.5,0.93477,1.12,178.08
119.03,0.933,1.12,178.41
119.38,0.9302,1.12,177.49
119.63,0.92995,1.12,177.08
119.03,0.9316,1.12,177.17
118.59,0.9401,1.12,178.34
118.88,0.93736,1.11,179.39
118.38,0.93522,1.11,179.22
119.22,0.93615,1.11,179.35
116.28,0.9387,1.11,178.05
116.91,0.93795,1.11,178.62
114.84,0.9391,1.1,177.7
114.38,0.94414,1.1,176.28
113.5,0.94612,1.09,174.1
113.5,0.9519,1.09,173.23
113.78,0.94675,1.09,171.45
112.38,0.9465,1.09,169.65
110.66,0.95413,1.09,169.16
111.5,0.9549,1.09,169.14
111.41,0.95174,1.09,168.83
110.47,0.94817,1.1,169.7
112.03125,0.9463,1.10047,172.82
112.0625,0.94528,1.10517,172.53
113.375,0.94297,1.10552,173.79
111.46875,0.94124,1.10989,173.26
112.78125,0.94906,1.10154,178.83
111.34375,0.95043,1.10805,177.96
110.0,0.94748,1.11053,178.29
109.28125,0.9458,1.11098,180.87
107.84375,0.9489,1.11288,183.09
108.46875,0.9446,1.12134,183.59
109.96875,0.94429,1.11957,182.97
110.0,0.93722,1.12284,182.95
108.40625,0.94381,1.11975,183.72
109.875,0.94632,1.1152,184.01
109.5,0.94657,1.11256,186.15
109.28125,0.94675,1.10816,185.1
109.4375,0.94206,1.10857,184.09
110.4375,0.94526,1.09914,183.51
112.5,0.94455,1.1043,184.12
113.65625,0.9417,1.10363,184.79
112.46875,0.93178,1.11209,183.35
113.96875,0.9327,1.1121,182.59
114.8125,0.93492,1.11115,180.77
112.96875,0.93367,1.11225,181.49
113.375,0.93742,1.10724,179.51
113.28125,0.93544,1.10867,180.51
115.4375,0.93442,1.10963,182.12
114.25,0.91926,1.12473,181.64
115.3125,0.92127,1.12729,183.69
115.40625,0.92134,1.12552,183.67
115.8125,0.91684,1.12876,183.37
115.625,0.91358,1.13076,185.35
115.875,0.9159,1.13227,184.56
114.84375,0.9169,1.13062,185.52
116.03125,0.91404,1.13347,186.77
116.375,0.91254,1.13636,189.26
117.40625,0.9086,1.14038,189.54
116.4375,0.91127,1.14506,188.75
118.15625,0.9181,1.1433,192.01
117.5625,0.91843,1.15227,187.86
119.4375,0.9227,1.14612,187.15
120.5625,0.92647,1.14294,187.84
120.28125,0.92879,1.14333,188.15
119.03125,0.9266,1.14228,185.64
119.03125,0.92887,1.13686,183.59
119.5,0.9288,1.13882,183.49
121.625,0.92604,1.14269,187.63
123.34375,0.9186,1.14815,188.73
123.84375,0.90962,1.15323,187.0
123.25,0.91783,1.14862,187.85
123.71875,0.91543,1.15326,189.13
124.375,0.91066,1.16239,188.1
123.96875,0.9136,1.15947,189.43
123.78125,0.90858,1.16786,190.27
124.25,0.90742,1.16858,191.72
125.875,0.90555,1.17154,192.59
125.125,0.9002,1.18718,191.47
124.9375,0.90349,1.18573,191.17
123.8125,0.9059,1.1878,190.72
124.125,0.91393,1.1763,189.13
122.84375,0.9151,1.17799,189.32
122.03125,0.91346,1.17647,189.35
122.53125,0.91389,1.17546,187.87
122.40625,0.9131,1.17938,187.93
122.15625,0.91471,1.1732,187.5
122.71875,0.91115,1.17578,187.87
122.875,0.91061,1.17507,189.71
121.0625,0.9136,1.16825,187.91
120.78125,0.91922,1.16104,185.84
119.90625,0.91863,1.15698,187.37
120.0,0.91919,1.15197,187.93
120.71875,0.91808,1.15144,187.22
119.8125,0.9191,1.15059,187.95
119.21875,0.92099,1.14995,186.4
119.8125,0.91897,1.15872,187.14
119.5625,0.92191,1.15354,187.01
120.53125,0.92221,1.15722,188.33
121.53125,0.9218,1.16054,188.59
122.94,0.92484,1.16042,188.45
